Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Alcides,4/29/20 0:15,0:41:03,Autoplayed: user action: None; ,The Sinner: Temporada 2: Julian: Parte VII (Capítulo 7),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:42:26,0:42:26,PE (Peru)
Alcides,4/28/20 23:30,0:43:55,Autoplayed: user action: Unspecified; ,The Sinner: Temporada 2: Julian: Parte VI (Capítulo 6),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:43:55,0:43:55,PE (Peru)
Alcides,4/28/20 4:08,0:00:11,Autoplayed: user action: None; ,The Sinner: Temporada 2: Julian: Parte VI (Capítulo 6),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:01:38,Not latest view,PE (Peru)
Alcides,4/28/20 3:24,0:42:25,Autoplayed: user action: Unspecified; ,The Sinner: Temporada 2: Julian: Parte V (Capítulo 5),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:43:50,0:43:50,PE (Peru)
Alcides,4/28/20 2:41,0:40:43,,The Sinner: Temporada 2: Julian: Parte IV (Capítulo 4),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:42:27,0:42:27,PE (Peru)
Alcides,4/28/20 1:32,0:41:01,Autoplayed: user action: Unspecified; ,The Sinner: Temporada 2: Julian: Parte III (Capítulo 3),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:42:01,0:42:01,PE (Peru)
Alcides,4/28/20 0:39,0:41:24,,The Sinner: Temporada 2: Julian: Parte II (Capítulo 2),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:42:32,0:42:32,PE (Peru)
Alcides,4/27/20 23:05,0:45:51,,The Sinner: Temporada 2: Julian: Parte I (Capítulo 1),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:45:51,Not latest view,PE (Peru)
Alcides,4/27/20 23:01,0:00:25,Autoplayed: user action: None; ,Guardaespaldas: Temporada 1: Episodio 2 (Capítulo 2),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:25,0:00:25,PE (Peru)
Alcides,4/27/20 21:49,0:09:32,,El silencio del pantano,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:09:32,0:09:32,PE (Peru)
Alcides,4/27/20 4:23,0:49:26,Autoplayed: user action: None; ,Califato: Temporada 1: Episodio 8 (Capítulo 8),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:50:57,0:50:57,PE (Peru)
Alcides,4/27/20 3:37,0:42:21,Autoplayed: user action: Unspecified; ,Califato: Temporada 1: Episodio 7 (Capítulo 7),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:43:36,0:43:36,PE (Peru)
Alcides,4/27/20 1:50,0:00:04,,Califato: Temporada 1: Episodio 7 (Capítulo 7),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:01:16,Not latest view,PE (Peru)
Alcides,4/27/20 1:08,0:42:30,Autoplayed: user action: None; ,Califato: Temporada 1: Episodio 6 (Capítulo 6),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:43:42,0:43:42,PE (Peru)
Alcides,4/27/20 0:25,0:42:07,Autoplayed: user action: None; ,Califato: Temporada 1: Episodio 5 (Capítulo 5),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:43:27,0:43:27,PE (Peru)
Alcides,4/26/20 23:03,0:42:38,Autoplayed: user action: Unspecified; ,Califato: Temporada 1: Episodio 4 (Capítulo 4),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:43:41,0:43:41,PE (Peru)
Alcides,4/26/20 22:18,0:42:25,Autoplayed: user action: Unspecified; ,Califato: Temporada 1: Episodio 3 (Capítulo 3),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:43:34,0:43:34,PE (Peru)
Alcides,4/26/20 21:35,0:42:25,Autoplayed: user action: None; ,Califato: Temporada 1: Episodio 2 (Capítulo 2),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:43:29,0:43:29,PE (Peru)
Alcides,4/26/20 20:47,0:46:48,Autoplayed: user action: Unspecified; ,Califato: Temporada 1: Episodio 1 (Capítulo 1),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:43:35,0:43:35,PE (Peru)
Alcides,4/26/20 3:14,0:23:03,Autoplayed: user action: Unspecified; ,La pelea estelar,,Samsung 2015 NT14M DTV Smart TV,0:23:03,0:23:03,PE (Peru)
Alcides,4/26/20 2:06,1:29:21,Autoplayed: user action: Unspecified; ,Las plagas de Breslavia,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:29:18,Not latest view,PE (Peru)
Alcides,4/26/20 1:06,0:00:21,Autoplayed: user action: None; ,La casa de papel: Parte 1: Episodio 1 (Capítulo 1),,Samsung 2015 NT14M DTV Smart TV,0:10:21,Not latest view,PE (Peru)
Alcides,4/26/20 1:06,0:00:11,Autoplayed: user action: Unspecified; ,Vis a vis: Temporada 1: Mosquita muerta (Capítulo 1),,Samsung 2015 NT14M DTV Smart TV,0:00:11,0:00:11,PE (Peru)
Alcides,4/25/20 23:30,1:06:28,,Misión de rescate,,Samsung 2015 NT14M DTV Smart TV,1:23:10,Not latest view,PE (Peru)
Alcides,4/25/20 23:11,1:46:06,Autoplayed: user action: Unspecified; ,Misión de rescate,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:46:00,Not latest view,PE (Peru)
Alcides,4/25/20 21:13,0:29:24,Autoplayed: user action: Unspecified; ,Misión de rescate,,Samsung 2015 NT14M DTV Smart TV,0:29:24,Not latest view,PE (Peru)
Alcides,4/25/20 5:02,0:17:27,,Las plagas de Breslavia,,Samsung 2015 NT14M DTV Smart TV,0:17:27,Not latest view,PE (Peru)
Alcides,4/25/20 4:20,0:38:25,Autoplayed: user action: Unspecified; ,El marginal: Temporada 3: Capítulo 8 (Capítulo 8),,Samsung 2015 NT14M DTV Smart TV,1:02:23,1:02:23,PE (Peru)
Alcides,4/24/20 4:42,0:23:53,Autoplayed: user action: None; ,El marginal: Temporada 3: Capítulo 8 (Capítulo 8),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:23:58,Not latest view,PE (Peru)
Alcides,4/24/20 3:53,0:46:19,Autoplayed: user action: Unspecified; ,El marginal: Temporada 3: Capítulo 7 (Capítulo 7),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:54:45,0:54:45,PE (Peru)
Alcides,4/24/20 3:25,0:24:43,Autoplayed: user action: Unspecified; ,El marginal: Temporada 3: Capítulo 6 (Capítulo 6),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:55:33,0:55:33,PE (Peru)
Alcides,4/24/20 2:10,0:48:53,Autoplayed: user action: Unspecified; ,El marginal: Temporada 3: Capítulo 5 (Capítulo 5),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:57:36,0:57:36,PE (Peru)
Alcides,4/24/20 1:16,0:54:30,Autoplayed: user action: None; ,El marginal: Temporada 3: Capítulo 4 (Capítulo 4),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:54:35,0:54:35,PE (Peru)
Alcides,4/24/20 0:20,0:56:12,Autoplayed: user action: None; ,El marginal: Temporada 3: Capítulo 3 (Capítulo 3),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:56:17,0:56:17,PE (Peru)
Alcides,4/23/20 23:27,0:52:25,Autoplayed: user action: Unspecified; ,El marginal: Temporada 3: Capítulo 2 (Capítulo 2),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:52:30,0:52:30,PE (Peru)
Alcides,4/23/20 22:23,1:03:42,Autoplayed: user action: None; ,El marginal: Temporada 3: Capítulo 1 (Capítulo 1),,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:03:42,1:03:42,PE (Peru)
Alcides,4/23/20 4:07,0:58:43,Autoplayed: user action: None; ,El marginal: Temporada 2: Capítulo 8 (Capítulo 8),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:58:48,0:58:48,PE (Peru)
Alcides,4/23/20 3:13,0:51:01,Autoplayed: user action: Unspecified; ,El marginal: Temporada 2: Capítulo 7 (Capítulo 7),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:51:06,0:51:06,PE (Peru)
Alcides,4/23/20 1:45,0:52:36,Autoplayed: user action: Unspecified; ,El marginal: Temporada 2: Capítulo 6 (Capítulo 6),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:52:41,0:52:41,PE (Peru)
Alcides,4/22/20 23:55,0:59:29,Autoplayed: user action: Unspecified; ,El marginal: Temporada 2: Capítulo 5 (Capítulo 5),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:59:34,0:59:34,PE (Peru)
Alcides,4/22/20 23:26,0:29:00,Autoplayed: user action: Unspecified; ,El marginal: Temporada 2: Capítulo 4 (Capítulo 4),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:57:49,0:57:49,PE (Peru)
Alcides,4/22/20 5:14,0:28:44,Autoplayed: user action: Unspecified; ,El marginal: Temporada 2: Capítulo 4 (Capítulo 4),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:28:49,Not latest view,PE (Peru)
Alcides,4/22/20 4:12,1:01:27,Autoplayed: user action: None; ,El marginal: Temporada 2: Capítulo 3 (Capítulo 3),,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:01:32,1:01:32,PE (Peru)
Alcides,4/22/20 3:02,0:53:10,,El marginal: Temporada 2: Capítulo 2 (Capítulo 2),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:52:44,0:52:44,PE (Peru)
Alcides,4/22/20 0:45,0:55:02,Autoplayed: user action: None; ,El marginal: Temporada 2: Capítulo 1 (Capítulo 1),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:55:07,0:55:07,PE (Peru)
Alcides,4/21/20 23:42,1:02:45,Autoplayed: user action: None; ,El marginal: Temporada 1: Capítulo 13 (Capítulo 13),,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:02:50,1:02:50,PE (Peru)
Alcides,4/21/20 22:42,0:47:30,Autoplayed: user action: Unspecified; ,El marginal: Temporada 1: Capítulo 12 (Capítulo 12),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:47:30,0:47:30,PE (Peru)
Alcides,4/21/20 4:20,0:48:29,Autoplayed: user action: None; ,El marginal: Temporada 1: Capítulo 11 (Capítulo 11),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:48:34,0:48:34,PE (Peru)
Alcides,4/21/20 3:33,0:46:51,Autoplayed: user action: None; ,El marginal: Temporada 1: Capítulo 10 (Capítulo 10),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:46:56,0:46:56,PE (Peru)
Alcides,4/21/20 2:46,0:47:37,Autoplayed: user action: None; ,El marginal: Temporada 1: Capítulo 9 (Capítulo 9),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:47:42,0:47:42,PE (Peru)
Alcides,4/21/20 1:57,0:48:22,Autoplayed: user action: None; ,El marginal: Temporada 1: Capítulo 8 (Capítulo 8),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:48:27,0:48:27,PE (Peru)
Alcides,4/21/20 0:49,0:48:00,Autoplayed: user action: Unspecified; ,El marginal: Temporada 1: Capítulo 7 (Capítulo 7),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:48:00,0:48:00,PE (Peru)
Alcides,4/20/20 1:04,0:49:00,Autoplayed: user action: Unspecified; ,El marginal: Temporada 1: Capítulo 6 (Capítulo 6),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:49:00,0:49:00,PE (Peru)
Alcides,4/20/20 0:17,0:00:08,,El marginal: Temporada 1: Capítulo 6 (Capítulo 6),,Samsung 2015 NT14M DTV Smart TV,0:00:16,Not latest view,PE (Peru)
Alcides,4/19/20 23:32,0:44:56,Autoplayed: user action: None; ,El marginal: Temporada 1: Capítulo 5 (Capítulo 5),,Samsung 2015 NT14M DTV Smart TV,0:45:04,0:45:04,PE (Peru)
Alcides,4/19/20 22:41,0:50:46,Autoplayed: user action: None; ,El marginal: Temporada 1: Capítulo 4 (Capítulo 4),,Samsung 2015 NT14M DTV Smart TV,0:50:46,0:50:46,PE (Peru)
Alcides,4/19/20 4:54,0:47:24,Autoplayed: user action: None; ,El marginal: Temporada 1: Capítulo 3 (Capítulo 3),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:47:29,0:47:29,PE (Peru)
Alcides,4/19/20 4:05,0:48:35,Autoplayed: user action: Unspecified; ,El marginal: Temporada 1: Capítulo 2 (Capítulo 2),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:48:40,0:48:40,PE (Peru)
Alcides,4/19/20 3:12,0:48:10,Autoplayed: user action: Unspecified; ,El marginal: Temporada 1: Capítulo 1 (Capítulo 1),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:48:10,0:48:10,PE (Peru)
Alcides,4/18/20 23:57,1:36:27,Autoplayed: user action: Unspecified; ,Le Manoir,,Samsung 2015 NT14M DTV Smart TV,1:36:27,1:36:27,PE (Peru)
Alcides,4/18/20 21:53,1:47:51,Autoplayed: user action: Unspecified; ,Manhattan en la oscuridad,,Samsung 2015 NT14M DTV Smart TV,1:47:52,1:47:52,PE (Peru)
Alcides,4/18/20 3:44,1:05:21,,Guerra en el aserradero,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:16:35,1:16:35,PE (Peru)
Alcides,4/18/20 1:43,0:11:15,Autoplayed: user action: None; ,Guerra en el aserradero,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:11:15,Not latest view,PE (Peru)
Alcides,4/17/20 23:43,1:56:49,,Legado en los huesos,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:56:49,1:56:49,PE (Peru)
Alcides,4/17/20 3:32,1:45:42,Autoplayed: user action: Unspecified; ,Mujer soltera busca,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:45:42,1:45:42,PE (Peru)
Alcides,4/17/20 1:51,1:26:19,Autoplayed: user action: Unspecified; ,S.W.A.T.: Bajo asedio,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:26:19,Not latest view,PE (Peru)
Alcides,4/17/20 1:45,0:02:54,Autoplayed: user action: Unspecified; ,Fuga a la medianoche,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:02:54,Not latest view,PE (Peru)
Alcides,4/17/20 0:06,0:24:05,Autoplayed: user action: Unspecified; ,Flash: Temporada 1: Piloto (Capítulo 1),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:24:05,0:24:05,PE (Peru)
Alcides,4/17/20 0:02,0:03:28,Autoplayed: user action: Unspecified; ,"The Circle: EE. UU.: Temporada 1: Hola, Circle (Capítulo 1)",,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:03:28,0:03:28,PE (Peru)
Alcides,4/16/20 2:35,1:56:16,Autoplayed: user action: Unspecified; ,¿Conocen a Joe Black?,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:56:16,1:56:16,PE (Peru)
Alcides,4/16/20 2:35,0:00:04,Autoplayed: user action: None; ,Code 8: Renegados,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:04,0:00:04,PE (Peru)
Alcides,4/15/20 21:19,1:34:26,Autoplayed: user action: Unspecified; ,La séptima profecía,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:34:26,1:34:26,PE (Peru)
Alcides,4/14/20 2:38,1:42:21,Autoplayed: user action: Unspecified; ,Un traidor entre nosotros,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:41:57,1:41:57,PE (Peru)
Alcides,4/14/20 0:19,1:50:56,Autoplayed: user action: Unspecified; ,Control total,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:50:56,1:50:56,PE (Peru)
Alcides,4/14/20 0:18,0:00:14,Autoplayed: user action: None; ,Control total,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:14,Not latest view,PE (Peru)
Alcides,4/12/20 20:48,3:03:28,,Atómica,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:48:26,1:48:26,PE (Peru)
Alcides,4/12/20 2:13,2:09:35,Autoplayed: user action: Unspecified; ,Juegos del destino,,LG 2018 Mstar LM18A STD UHD TV Smart TV,2:09:35,2:09:35,PE (Peru)
Alcides,4/12/20 2:12,0:00:07,,Mirada de ángel,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:07,0:00:07,PE (Peru)
Alcides,4/9/20 19:42,2:03:32,Autoplayed: user action: Unspecified; ,El embajador del miedo,,LG 2018 Mstar LM18A STD UHD TV Smart TV,2:03:32,2:03:32,PE (Peru)
Alcides,4/9/20 15:47,2:00:19,,Vivir de noche,,LG 2018 Mstar LM18A STD UHD TV Smart TV,2:02:03,2:02:03,PE (Peru)
Alcides,4/9/20 3:34,2:05:17,Autoplayed: user action: Unspecified; ,Día del atentado,,LG 2018 Mstar LM18A STD UHD TV Smart TV,2:05:17,2:05:17,PE (Peru)
Alcides,4/9/20 3:32,0:01:48,Autoplayed: user action: Unspecified; ,Vivir de noche,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:01:48,Not latest view,PE (Peru)
Alcides,4/9/20 1:19,1:30:20,Autoplayed: user action: Unspecified; ,El francotirador: La última masacre,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:30:20,1:30:20,PE (Peru)
Alcides,4/8/20 0:29,1:43:42,Autoplayed: user action: Unspecified; ,Kickboxer: Represalias,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:45:55,1:45:55,PE (Peru)
Alcides,4/7/20 22:19,1:53:43,Autoplayed: user action: Unspecified; ,En carne viva,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:53:43,Not latest view,PE (Peru)
Alcides,4/6/20 5:01,0:00:02,Autoplayed: user action: None; ,Newness,,Samsung 2015 NT14M DTV Smart TV,0:24:20,0:24:20,PE (Peru)
Alcides,4/5/20 3:45,0:56:36,,La casa de papel: El fenómeno,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:56:36,0:56:36,PE (Peru)
Alcides,4/5/20 2:35,0:00:02,Autoplayed: user action: None; ,La casa de papel: El fenómeno,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:02,Not latest view,PE (Peru)
Alcides,4/5/20 1:37,0:57:23,Autoplayed: user action: Unspecified; ,La casa de papel: Parte 4: Plan París (Capítulo 8),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:58:17,Not latest view,PE (Peru)
Alcides,4/5/20 0:47,0:49:23,Autoplayed: user action: Unspecified; ,La casa de papel: Parte 4: Tumbar la carpa (Capítulo 7),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:50:20,Not latest view,PE (Peru)
Alcides,4/5/20 0:04,0:43:06,Autoplayed: user action: Unspecified; ,La casa de papel: Parte 4: KO técnico (Capítulo 6),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:44:05,Not latest view,PE (Peru)
Alcides,4/4/20 23:43,0:20:47,Autoplayed: user action: Unspecified; ,La casa de papel: Parte 4: 5 minutos antes (Capítulo 5),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:40:51,Not latest view,PE (Peru)
Alcides,4/4/20 4:10,0:19:55,Autoplayed: user action: Unspecified; ,La casa de papel: Parte 4: 5 minutos antes (Capítulo 5),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:20:05,Not latest view,PE (Peru)
Alcides,4/4/20 3:13,0:51:23,Autoplayed: user action: Unspecified; ,La casa de papel: Parte 4: Suspiros de España (Capítulo 4),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:51:27,Not latest view,PE (Peru)
Alcides,4/4/20 2:33,0:40:19,Autoplayed: user action: None; ,La casa de papel: Parte 4: Lección de anatomía (Capítulo 3),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:40:23,Not latest view,PE (Peru)
Alcides,4/4/20 2:29,0:03:39,,La casa de papel: Parte 4: La boda de Berlín (Capítulo 2),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:42:41,Not latest view,PE (Peru)
Alcides,4/4/20 0:05,0:38:53,Autoplayed: user action: Unspecified; ,La casa de papel: Parte 4: La boda de Berlín (Capítulo 2),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:39:02,Not latest view,PE (Peru)
Alcides,4/3/20 23:11,0:51:02,,La casa de papel: Parte 4: Game Over (Capítulo 1),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:51:02,Not latest view,PE (Peru)
Alcides,4/3/20 20:32,1:42:02,Autoplayed: user action: Unspecified; ,Secretos de un Crimen,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:41:17,1:41:17,PE (Peru)
Alcides,4/2/20 22:25,1:30:40,,Amores caníbales,,LG 2017 LG M16p Standard UHD TV Smart TV,1:53:31,1:53:31,PE (Peru)
Alcides,4/2/20 20:44,0:22:52,Autoplayed: user action: None; ,Amores caníbales,,LG 2017 LG M16p Standard UHD TV Smart TV,0:22:52,Not latest view,PE (Peru)
Alcides,4/2/20 19:50,0:01:51,Autoplayed: user action: Unspecified; ,Élite: Temporada 1: Deseo (Capítulo 2),,LG 2017 LG M16p Standard UHD TV Smart TV,0:08:01,Not latest view,PE (Peru)
Alcides,4/2/20 1:00,1:58:59,Autoplayed: user action: Unspecified; ,Hold the Dark,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:58:59,1:58:59,PE (Peru)
Alcides,4/2/20 0:59,0:00:13,Autoplayed: user action: None; ,Persecución al límite,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:11:52,Not latest view,PE (Peru)
Alcides,4/2/20 0:59,0:00:07,Autoplayed: user action: None; ,Viral,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:07,Not latest view,PE (Peru)
Alcides,4/2/20 0:47,0:11:41,Autoplayed: user action: Unspecified; ,Persecución al límite,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:11:41,Not latest view,PE (Peru)
Alcides,4/1/20 23:08,1:34:50,Autoplayed: user action: Unspecified; ,Colusión,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:34:50,1:34:50,PE (Peru)
Alcides,4/1/20 23:07,0:00:13,Autoplayed: user action: None; ,La trinchera infinita,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:13,0:00:13,PE (Peru)
Alcides,4/1/20 22:59,0:06:49,Autoplayed: user action: Unspecified; ,Modo supervivencia,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:06:49,Not latest view,PE (Peru)
Alcides,4/1/20 22:43,0:04:46,Autoplayed: user action: Unspecified; ,La boda de mi ex,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:04:46,Not latest view,PE (Peru)
Alcides,4/1/20 22:31,0:06:10,Autoplayed: user action: Unspecified; ,Élite: Temporada 1: Deseo (Capítulo 2),,LG 2017 LG M16p Standard UHD TV Smart TV,0:06:10,Not latest view,PE (Peru)
Alcides,4/1/20 22:27,0:02:15,Autoplayed: user action: Unspecified; ,Kickboxer: Represalias,,LG 2017 LG M16p Standard UHD TV Smart TV,0:02:15,Not latest view,PE (Peru)
Alcides,3/31/20 22:16,2:08:25,,Milagro en la celda 7,,LG 2018 Mstar LM18A STD UHD TV Smart TV,2:08:25,2:08:25,PE (Peru)
Alcides,3/31/20 3:13,1:45:49,Autoplayed: user action: Unspecified; ,Enemigos cercanos,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:46:11,1:46:11,PE (Peru)
Alcides,3/31/20 3:05,0:06:51,,Si no despierto,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:06:51,Not latest view,PE (Peru)
Alcides,3/29/20 3:45,1:28:19,Autoplayed: user action: Unspecified; ,Momentum,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:29:02,1:29:02,PE (Peru)
Alcides,3/29/20 3:40,0:00:14,Autoplayed: user action: None; ,30 días para ir a la cárcel,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:14,0:00:14,PE (Peru)
Alcides,3/29/20 3:04,0:33:49,,Cata amarga,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:40:13,1:40:13,PE (Peru)
Alcides,3/28/20 23:55,1:07:17,,Cata amarga,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:07:17,Not latest view,PE (Peru)
Alcides,3/28/20 23:25,0:28:17,,Hogar,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:28:17,Not latest view,PE (Peru)
Alcides,3/28/20 21:09,1:17:54,,Modo supervivencia,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:17:54,Not latest view,PE (Peru)
Alcides,3/28/20 3:19,1:31:21,Autoplayed: user action: Unspecified; ,Amantes de 5 a 7,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:31:21,1:31:21,PE (Peru)
Alcides,3/28/20 1:00,1:15:54,,La marca del demonio,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:15:38,1:15:38,PE (Peru)
Alcides,3/26/20 4:34,0:50:22,Autoplayed: user action: Unspecified; ,Suburra: Sangre sobre Roma: Temporada 2: Dime la verdad (Capítulo 8),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:50:26,0:50:26,PE (Peru)
Alcides,3/26/20 3:49,0:44:19,Autoplayed: user action: Unspecified; ,Suburra: Sangre sobre Roma: Temporada 2: San Pedro y San Pablo (Capítulo 7),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:44:23,0:44:23,PE (Peru)
Alcides,3/26/20 3:07,0:39:52,Autoplayed: user action: Unspecified; ,Suburra: Sangre sobre Roma: Temporada 2: Es guerra (Capítulo 6),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:39:56,0:39:56,PE (Peru)
Alcides,3/26/20 1:42,0:43:21,Autoplayed: user action: Unspecified; ,Suburra: Sangre sobre Roma: Temporada 2: La cuna (Capítulo 5),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:43:25,0:43:25,PE (Peru)
Alcides,3/26/20 1:00,0:41:17,Autoplayed: user action: Unspecified; ,Suburra: Sangre sobre Roma: Temporada 2: De cabeza (Capítulo 4),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:41:21,0:41:21,PE (Peru)
Alcides,3/26/20 0:11,0:45:07,Autoplayed: user action: Unspecified; ,Suburra: Sangre sobre Roma: Temporada 2: Más cerca (Capítulo 3),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:45:11,0:45:11,PE (Peru)
Alcides,3/25/20 22:51,0:44:08,Autoplayed: user action: Unspecified; ,Suburra: Sangre sobre Roma: Temporada 2: Consecuencias (Capítulo 2),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:44:12,0:44:12,PE (Peru)
Alcides,3/25/20 22:06,0:44:53,Autoplayed: user action: None; ,Suburra: Sangre sobre Roma: Temporada 2: Encuéntrenla (Capítulo 1),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:44:57,0:44:57,PE (Peru)
Alcides,3/25/20 21:03,0:48:40,Autoplayed: user action: Unspecified; ,Suburra: Sangre sobre Roma: Temporada 1: Llámalo sueño (Capítulo 10),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:48:46,0:48:46,PE (Peru)
Alcides,3/25/20 20:23,0:39:28,Autoplayed: user action: Unspecified; ,Suburra: Sangre sobre Roma: Temporada 1: Oscuridad total (Capítulo 9),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:39:32,0:39:32,PE (Peru)
Alcides,3/25/20 20:01,0:19:33,,Suburra: Sangre sobre Roma: Temporada 1: Un hombre nuevo (Capítulo 8),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:46:11,0:46:11,PE (Peru)
